,station_id,station_name,region_name,month,tm_m,tmax_max,tmin_min,rrr24,climate
3314,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1996-10,14.36,29.8,1.8,15.62,Moderate
3315,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1996-11,7.71333,17.2,-2.4,18.31,Cold
3316,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1996-12,6.16667,15.6,-0.8,31.1,Cold
3317,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1997-01,1.11667,11.8,-13.4,31.1,Cold
3318,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1997-02,-1.51304,12.2,-15.0,13.22,Cold
3319,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1997-03,1.64286,14.0,-13.2,63.36,Cold
3320,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1997-04,10.6833,27.8,-3.6,33.42,Moderate
3321,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1997-05,16.8968,30.0,4.8,40.11,Moderate
3322,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1997-06,22.7233,33.4,11.0,2.93,Warm
3323,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1997-07,25.6161,36.2,15.2,10.8,Warm
3324,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1997-08,26.7968,36.6,17.0,0.0,Warm
3325,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1997-09,19.5733,30.4,9.0,0.0,Moderate
3326,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1997-10,15.1548,26.2,4.6,7.23,Moderate
3327,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1997-11,7.5,15.8,-1.2,28.22,Cold
3328,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1997-12,3.36087,14.2,-6.2,29.42,Cold
3329,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1998-01,-1.84,5.8,-9.0,35.35,Cold
3330,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1998-02,-0.0809524,10.6,-10.8,18.93,Cold
3331,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1998-03,5.79259,16.6,-5.8,81.43,Cold
3332,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1998-04,12.4143,26.6,0.8,43.51,Moderate
3333,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1998-05,17.2167,29.8,5.8,38.82,Moderate
3334,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1998-06,24.85,37.4,12.4,0.11,Warm
3335,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1998-07,26.2871,37.4,16.8,10.42,Warm
3336,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1998-08,27.2387,38.2,18.0,0.0,Warm
3337,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1998-09,21.87,36.6,9.4,2.0,Warm
3338,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1998-10,15.5839,27.6,5.0,2.0,Moderate
3339,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1998-11,11.55,20.2,2.6,20.21,Moderate
3340,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1998-12,7.12963,20.4,-1.8,15.6,Cold
3341,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1999-01,1.90385,10.4,-5.4,35.03,Cold
3342,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1999-02,4.17692,13.0,-7.0,22.32,Cold
3343,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1999-03,6.4931,16.6,-2.0,35.73,Cold
3344,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1999-04,12.1793,25.0,1.8,49.81,Moderate
3345,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1999-05,18.2161,33.0,1.4,0.52,Moderate
3346,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1999-06,23.8467,33.4,13.4,0.3,Warm
3347,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1999-07,25.5935,37.0,14.0,0.01,Warm
3348,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1999-08,27.8871,37.6,15.4,0.42,Warm
3349,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1999-09,20.9467,31.8,9.0,0.0,Warm
3350,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1999-10,15.9484,29.0,3.2,13.8,Moderate
3351,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1999-11,6.98889,17.0,-6.4,15.42,Cold
3352,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,1999-12,4.43846,13.0,-4.4,11.4,Cold
3353,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2000-01,0.00384614,16.2,-12.2,18.64,Cold
3354,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2000-02,1.52593,13.0,-10.0,8.85,Cold
3355,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2000-03,5.17857,17.0,-6.2,35.92,Cold
3356,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2000-04,14.0321,25.6,1.2,40.45,Moderate
3357,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2000-05,18.0677,29.0,7.0,16.42,Moderate
3358,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2000-06,23.32,35.6,8.6,5.0,Warm
3359,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2000-07,28.4129,38.4,17.0,0.01,Warm
3360,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2000-08,26.3032,37.2,12.8,1.4,Warm
3361,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2000-09,21.64,33.0,12.8,4.22,Warm
3362,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2000-10,13.5667,24.2,4.4,10.42,Moderate
3363,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2000-11,7.15,16.2,-0.6,17.12,Cold
3364,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2000-12,3.45,11.0,-4.4,17.11,Cold
3365,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2001-01,0.976,10.6,-11.0,3.59,Cold
3366,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2001-02,3.708,14.6,-5.0,8.91,Cold
3367,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2001-03,10.4067,22.6,-1.2,46.92,Moderate
3368,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2001-04,14.1714,25.6,4.2,28.23,Moderate
3369,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2001-05,17.2806,29.2,8.0,15.21,Moderate
3370,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2001-06,23.39,36.0,12.2,3.01,Warm
3371,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2001-07,26.2774,37.4,14.0,14.7,Warm
3372,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2001-08,27.0129,38.0,16.4,0.0,Warm
3373,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2001-09,22.3067,31.6,12.2,0.1,Warm
3374,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2001-10,15.2806,26.8,4.2,7.81,Moderate
3375,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2001-11,8.21923,20.4,-8.4,39.42,Cold
3376,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2001-12,4.38571,12.0,-5.2,55.93,Cold
3377,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2002-01,-0.825,11.2,-11.0,53.87,Cold
3378,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2002-02,3.35185,12.6,-7.2,16.43,Cold
3379,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2002-03,8.23103,20.0,-3.6,43.8,Cold
3380,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2002-04,11.5607,22.0,0.8,97.37,Moderate
3381,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2002-05,16.3533,30.2,5.0,33.46,Moderate
3382,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2002-06,22.4267,34.2,8.8,0.5,Warm
3383,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2002-07,26.5806,35.6,17.2,0.01,Warm
3384,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2002-08,25.7258,35.6,15.4,0.0,Warm
3385,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2002-09,23.4733,34.4,13.2,0.0,Warm
3386,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2002-10,17.9613,30.2,6.2,6.04,Moderate
3387,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2002-11,8.77931,20.0,-1.8,33.84,Cold
3388,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2002-12,-0.495833,10.4,-12.0,40.52,Cold
3389,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2003-01,2.505,13.2,-8.6,16.83,Cold
3390,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2003-02,2.34,12.8,-7.2,36.83,Cold
3391,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2003-03,5.02857,15.6,-8.2,37.68,Cold
3392,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2003-04,11.9259,23.6,-1.6,78.64,Moderate
3393,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2003-05,17.3613,28.2,1.8,7.82,Moderate
3394,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2003-06,21.94,33.0,8.0,1.42,Warm
3395,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2003-07,26.529,36.4,17.2,0.0,Warm
3396,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2003-08,27.6065,39.8,18.2,0.0,Warm
3397,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2003-09,22.1467,36.0,10.4,0.01,Warm
3398,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2003-10,17.8419,28.8,2.6,8.53,Moderate
3399,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2003-11,7.17241,17.8,-4.0,23.76,Cold
3400,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2003-12,2.55833,14.4,-6.6,37.82,Cold
3401,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2004-01,2.772,10.8,-5.0,50.26,Cold
3402,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2004-02,3.67826,15.4,-10.2,17.93,Cold
3403,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2004-03,9.53448,25.0,-4.8,11.22,Cold
3404,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2004-04,11.0889,24.4,-5.4,73.85,Moderate
3405,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2004-05,16.0833,27.6,6.2,58.54,Moderate
3406,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2004-06,22.6333,33.6,10.8,0.01,Warm
3407,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2004-07,25.6613,35.4,13.8,6.73,Warm
3408,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2004-08,27.0258,38.4,17.2,0.0,Warm
3409,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2004-09,22.2433,35.4,11.6,0.0,Warm
3410,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2004-10,16.871,29.0,4.6,3.01,Moderate
3411,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2004-11,7.77857,19.0,-4.4,81.17,Cold
3412,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2004-12,-1.08929,9.2,-12.4,14.71,Cold
3413,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2005-01,-1.81786,11.0,-11.6,50.04,Cold
3414,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2005-02,-0.682143,13.2,-14.2,13.03,Cold
3415,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2005-03,7.76129,20.6,-7.0,6.1,Cold
3416,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2005-04,13.7067,29.8,-0.4,95.05,Moderate
3417,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2005-05,17.1935,29.0,3.4,27.16,Moderate
3418,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2005-06,22.6867,34.8,11.2,9.1,Warm
3419,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2005-07,27.8,37.6,15.4,0.22,Warm
3420,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2005-08,26.8097,38.4,14.6,0.41,Warm
3421,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2005-09,22.22,33.2,12.0,0.0,Warm
3422,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2005-10,15.6742,29.4,1.0,2.82,Moderate
3423,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2005-11,7.82667,23.5,-1.8,23.14,Cold
3424,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2005-12,5.34516,19.0,-10.2,11.3,Cold
3425,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2006-01,-0.26,11.4,-10.6,23.37,Cold
3426,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2006-02,3.97143,16.4,-7.2,104.13,Cold
3427,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2006-03,8.75484,22.4,-1.4,36.53,Cold
3428,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2006-04,13.7517,25.0,2.0,59.75,Moderate
3429,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2006-05,17.91,30.4,8.4,35.96,Moderate
3430,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2006-06,25.51,35.8,13.2,0.02,Warm
3431,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2006-07,26.7613,38.2,16.6,0.0,Warm
3432,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2006-08,28.1903,39.4,18.6,0.0,Warm
3433,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2006-09,22.27,36.2,6.4,0.03,Warm
3434,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2006-10,16.1333,28.8,5.6,94.85,Moderate
3435,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2006-11,5.63448,19.6,-5.4,32.94,Cold
3436,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2006-12,-0.722581,9.0,-18.4,8.23,Cold
3437,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2007-01,-4.09583,8.2,-20.6,12.15,Cold
3438,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2007-02,2.675,14.6,-5.8,34.86,Cold
3439,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2007-03,5.87742,15.6,-4.6,32.54,Cold
3440,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2007-04,10.1867,21.8,0.2,95.27,Moderate
3441,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2007-05,18.9032,32.8,4.2,26.03,Moderate
3442,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2007-06,23.4567,33.2,12.2,0.0,Warm
3443,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2007-07,25.8548,35.8,15.8,0.92,Warm
3444,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2007-08,26.5581,37.6,15.4,2.02,Warm
3445,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2007-09,23.85,36.4,11.6,0.0,Warm
3446,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2007-10,17.1065,28.2,5.4,2.41,Moderate
3447,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2007-11,8.81034,21.8,-6.8,21.21,Cold
3448,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2007-12,1.55714,13.2,-9.6,17.55,Cold
3449,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2008-01,-5.70323,5.8,-15.6,7.01,Cold
3450,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2008-02,-0.455172,10.4,-10.8,28.67,Cold
3451,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2008-03,11.4387,26.0,-3.6,16.31,Moderate
3452,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2008-04,16.06,31.6,1.6,5.04,Moderate
3453,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2008-05,17.8323,32.6,6.0,0.92,Moderate
3454,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2008-06,23.6967,35.6,11.8,2.01,Warm
3455,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2008-07,27.8742,39.4,14.8,0.0,Warm
3456,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2008-08,28.129,40.4,17.8,0.31,Warm
3457,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2008-09,22.4567,36.2,9.6,25.73,Warm
3458,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2008-10,15.2806,28.0,5.6,61.04,Moderate
3459,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2008-11,7.55333,15.4,0.0,16.94,Cold
3460,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2008-12,2.93226,12.8,-8.4,2.3,Cold
3461,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2009-01,0.526667,11.6,-11.2,10.93,Cold
3462,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2009-02,5.37037,16.2,-5.0,6.92,Cold
3463,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2009-03,7.81613,22.8,-2.8,32.34,Cold
3464,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2009-04,10.9433,23.6,-3.0,14.73,Moderate
3465,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2009-05,18.5032,29.6,6.6,4.31,Moderate
3466,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2009-06,22.48,34.8,11.6,18.82,Warm
3467,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2009-07,26.8613,37.6,17.0,0.0,Warm
3468,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2009-08,25.2097,36.2,16.0,0.0,Warm
3469,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2009-09,20.16,32.4,5.0,41.02,Warm
3470,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2009-10,16.2677,27.4,7.4,31.52,Moderate
3471,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2009-11,8.25667,19.4,-4.2,68.81,Cold
3472,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2009-12,5.14516,14.0,-3.6,16.14,Cold
3473,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2010-01,5.30645,16.6,-8.4,12.35,Cold
3474,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2010-02,5.76071,19.0,-6.6,25.25,Cold
3475,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2010-03,10.0767,25.6,-2.8,33.01,Moderate
3476,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2010-04,12.45,21.8,-0.6,67.72,Moderate
3477,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2010-05,17.1161,29.0,5.8,47.01,Moderate
3478,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2010-06,24.9233,35.6,13.0,5.1,Warm
3479,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2010-07,28.4258,38.8,17.0,0.0,Warm
3480,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2010-08,27.1,37.6,14.4,1.1,Warm
3481,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2010-09,24.5,36.4,14.0,0.02,Warm
3482,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2010-10,17.6806,29.6,3.8,4.31,Moderate
3483,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2010-11,10.01,20.6,0.0,0.0,Moderate
3484,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2010-12,5.36667,18.6,-6.0,5.02,Cold
3485,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2011-01,-1.93871,9.2,-16.0,28.09,Cold
3486,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2011-02,2.24286,12.4,-11.0,23.08,Cold
3487,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2011-03,6.54839,19.8,-6.8,48.04,Cold
3488,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2011-04,12.5167,24.4,-1.8,113.86,Moderate
3489,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2011-05,17.229,33.6,6.2,28.05,Moderate
3490,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2011-06,23.7633,34.6,13.4,0.01,Warm
3491,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2011-07,28.4097,40.2,17.4,0.02,Warm
3492,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2011-08,26.5387,39.6,12.4,1.0,Warm
3493,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2011-09,22.1367,34.4,10.0,2.61,Warm
3494,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2011-10,14.3484,29.4,-0.6,17.12,Moderate
3495,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2011-11,2.95333,13.4,-7.4,28.23,Cold
3496,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2011-12,0.545161,13.2,-8.0,5.7,Cold
3497,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2012-01,1.95484,10.6,-9.8,23.44,Cold
3498,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2012-02,0.958621,13.2,-10.0,1.17,Cold
3499,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2012-03,3.75806,16.0,-9.4,21.45,Cold
3500,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2012-04,14.2267,23.4,0.8,20.47,Moderate
3501,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2012-05,19.4367,32.0,7.6,12.35,Moderate
3502,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2012-06,24.2167,34.8,12.4,5.05,Warm
3503,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2012-07,27.1,37.4,16.0,3.02,Warm
3504,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2012-08,28.8935,39.0,19.4,0.0,Warm
3505,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2012-09,22.5967,34.6,9.6,4.01,Warm
3506,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2012-10,16.6097,28.6,5.8,32.43,Moderate
3507,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2012-11,9.80667,23.2,0.2,54.61,Cold
3508,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2012-12,3.875,13.2,-6.2,35.27,Cold
3509,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2013-01,2.42903,14.6,-10.4,21.25,Cold
3510,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2013-02,5.46786,15.2,-4.4,35.23,Cold
3511,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2013-03,8.93226,23.4,-6.4,12.65,Cold
3512,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2013-04,13.48,25.6,1.6,20.63,Moderate
3513,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2013-05,17.2,29.4,7.6,18.36,Moderate
3514,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2013-06,23.67,36.4,11.6,0.03,Warm
3515,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2013-07,27.4387,38.4,16.4,0.0,Warm
3516,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2013-08,26.6065,37.0,16.6,1.0,Warm
3517,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2013-09,22.5367,35.8,9.2,0.0,Warm
3518,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2013-10,14.3968,28.8,2.8,0.21,Moderate
3519,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2013-11,9.78333,20.2,1.6,58.97,Cold
3520,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2013-12,-3.98065,16.2,-17.6,34.48,Cold
3521,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2014-01,0.451613,11.8,-13.6,16.43,Cold
3522,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2014-02,2.35714,17.2,-11.0,3.01,Cold
3523,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2014-03,9.69677,19.4,-0.2,44.43,Cold
3524,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2014-04,13.77,26.2,-6.2,23.82,Moderate
3525,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2014-05,19.5267,31.4,8.8,17.34,Moderate
3526,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2014-06,24.35,36.4,11.8,0.2,Warm
3527,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2014-07,28.0,39.8,17.4,4.2,Warm
3528,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2014-08,28.78,37.8,19.2,0.31,Warm
3529,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2014-09,23.5733,36.2,11.2,6.61,Warm
3530,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2014-10,14.0935,26.6,3.2,114.81,Moderate
3531,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2014-11,7.02667,17.8,-2.2,30.34,Cold
3532,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2014-12,4.29677,12.4,-3.0,35.42,Cold
3533,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2015-01,2.84516,13.4,-6.8,21.53,Cold
3534,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2015-02,5.03571,16.2,-5.4,21.52,Cold
3535,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2015-03,7.98065,19.2,-7.0,22.13,Cold
3536,40713,Maragheh-synoptic,Azarbayjan-e-Sharghi,2015-04,13.1333,28.2,0.2,25.83,Moderate
